prompt,prompt_len,target
What the stone did to the whole wall was hit it.,13,0
"When into the room came Aunt Norris, Fanny stopped talking.",13,0
The therapist's analysis of Lucy's,10,0
The book costs $10.,8,1
People are seething in the square.,9,0
How many people do you wonder whether I consider intelligent?,12,0
What table will he put the chair between and some sofa?,13,0
Medea tended to appear to be evil.,10,1
The house circuit is joined by the electric main in the basement.,14,1
He took his umbrella.,6,1
Herman whipped the cream.,6,1
The boys fought with each other.,8,1
The cup was broken by Louise.,8,1
You said she liked yourself,6,0
John sounded happily.,5,0
He treats John very nicely.,7,1
Aphrodite stinks to be omnipotent.,8,0
I gave to the officer in charge the blackjack. which I had found in the cookie jar.,20,1
Mary gets depressed if she listens to the Grateful Dead.,12,1
I loved intensely the policeman with all my heart.,11,0
Any lion is usually majestic.,7,0
The talkative and a bully man entered.,10,0
I showed Mary several portraits of herself.,9,1
The men were arrested all.,7,0
Heidi investigated that John ate the cauliflower.,9,0
Benjamin gave to Lee it.,7,0
Her mother wants Mary to be such an eminent woman that everyone will respect her.,17,1
Grandma is coming here tomorrow.,7,1
That beans he likes is now obvious.,9,0
John believes Bill to have slept.,8,1
Alison drove the car.,6,1
The rock placed the sky with the fork.,10,0
I ask you if this is what you want.,11,1
He looks so much formidable.,7,0
The ball lies in the box.,8,1
I threw the ball to the other side of the field.,13,1
John kissed even the ugliest woman.,9,1
You filed every paper without inspecting.,8,0
The handle detached from the box.,8,0
John stayed him busy.,6,0
I'll work on it if no one else had.,13,1
"They said nobody would pay up, but I know a boy who did pay up.",18,1
"The money which I have hopes that the company will squander amounts to $400,000.",23,1
To Louis was sent a book.,8,0
"In general, he understands what's going on.",12,1
Julie felt a twinge in her arm,9,1
I made to settle the matter my objective.,10,0
The more pictures of John that he buys the more arrogant he becomes.,15,0
I ate apple.,5,0
No one suspects that he is a fool.,10,1
The manner which Jack disappeared in was creepy.,10,0
We proved Smith conclusively to the authorities to be the thief.,13,1
Aphrodite wanted to live and Ishtar tried to do,12,0
"That dog is so ferocious, it even tried to bite himself.",14,0
I lent Tony the book halfway.,8,0
We caught them ate the bananas.,8,0
The kids were failed by Max as a father.,11,0
I prefer for Mary to run.,8,1
Sue was the most likely not to say anything.,11,1
It was John's that I stole bike.,11,0
I wonder if he eats asparagus.,8,1
"Almost every cat likes mice, but Felix doesn't.",13,1
She believed never his story.,7,0
This knife doesn't cut.,8,1
Through the hall there echoed a loud cry.,10,1
I would dance with Mary or Sue.,9,1
They surrounded.,4,0
To finish this work on time is almost unexpected.,11,1
Cedric danced a jolly jig.,8,1
John tried Bill to play checkers.,8,0
The glass cut Rachel in the toe.,9,0
Every student attended more than three seminars.,9,1
Andy gives freely of his time.,8,1
Jason would prefer Medea to have cursed Agamemnon.,10,1
Sketch by his students appeared in the magazine.,10,0
Old pictures of themselves convinced the children to pretend to be adults.,14,0
The place which I live at is the place where Route 150 crosses the Hudson River.,21,0
I inquired could we leave early.,8,0
They skated the canals.,7,1
Who do you think that has given the tickets to Bill?,13,0
"Love her though I may, that won't affect the grade.",15,1
"If my father, he comes home late, my mother always grills him.",16,0
Fido is a smarter dog than Spot.,10,1
I didn't eat the cake or any ice cream.,13,0
Tom denied which book he had been reading.,10,0
Carla shoveled the snow from among the bushes.,11,1
Jeff not must have eaten the deep fried muffin.,11,0
Frieda closed the door,6,1
May she live forever!,6,1
Jason refrained from casting the spell,8,1
That evening John laughed with everybody he talked to.,11,1
"Tom picked, and I washed some turnips, and Suzie will prepare, these grapes.",19,0
"The more articles he reads, the fewer people he thinks that will go into linguistics.",18,0
He I often sees Mary.,7,1
He is that kind of actor,7,1
Amanda drove the package to Pamela.,8,1
I lifted onto the table.,7,0
Mary didn't see almost every flower.,10,0
They alleged many strangers to have been in that garden.,12,0
Sandra beamed.,4,1
I pushed the table.,6,1
The hall is echoing with voices.,8,1
Not speaking English is a disadvantage.,8,1
It is this hat that that he was wearing is certain.,13,0
Mary sang for everyone who wanted to hear her.,11,1
John hopes to sleep.,6,1
"Irma washed the dishes, and Sally dried, and Floyd idled.",16,1
Nora pushed against the chair.,7,1
Sodium is a little too peppy for me to want to try mixing it and water in a teacup.,23,1
Naughty children spank easily.,8,0
"Calvin will fire someone today, but I don't know who.",15,1
Rory might have been eating the muffins.,9,1
Himself sang to George.,7,0
Which poem did you hear those recitals of last night?,13,0
Her efficient looking of the answer up pleased the boss.,12,0
This violin is tough to play sonatas on.,11,1
Who did you say my talking to would bother?,11,1
Steve tossed the ball.,6,1
The boys all should could go,7,1
The umpire called the game off.,8,1
Emily showed himself Benjamin in the mirror.,9,0
"The book, including all the chapters in the first section, are very interesting.",17,0
John coughed the money.,6,0
What the stone did to the wall was hit it.,12,0
John tried.,4,1
Steve tossed Anna with the ball.,8,0
Which city and which conference did Bill go to to?,12,0
She thought it was easy for everyone would fit into the car.,14,0
Harry got to be as much of the celebrity as his father.,14,0
the girls likes yourselves.,6,0
The children were in their rooms or happily.,10,0
Oliver ascribed his longevity there.,7,0
Where do you guys live at?,8,1
When did he say that he was fired?,10,1
That Aphrodite was so promiscuous astounded the other gods.,13,1
Is this teacher a genius?,7,1
Sharon flinched at the sight of the accident.,11,1
Tony broke the crystal vase.,7,1
"The more time that every senator spends with lobbyists, the more likely he succumbs to corruption.",21,0
Some man has ever beaten the centaur.,10,0
Which cake did you see the man who baked?,11,0
"The more obnoxious Fred, the less you should pay attention to him.",15,0
The clown amused the little children.,8,1
We are knowing this theory.,7,0
Could you turn off the fire and on the light?,12,0
The spunky girl has a black eye.,10,1
One of the people was dying of thirst.,10,1
Martha carved a toy for the baby.,9,1
This ice cream just melts itself.,8,0
There were killed three men by the assassin.,10,0
The horse fell,4,1
Benjamin said he would give the cloak to Lee and give the cloak he did to Lee.,19,0
You can rely on that he will help you.,11,0
Maxwell isn't half the doctor that I know an African chief who is.,17,0
I think he will eat asparagus.,8,1
Mary waited for the bus and to go home.,11,0
It has raining every day for the last week.,11,0
I praised Mary.,5,1
Into Jeeves sauntered the room.,10,0
I pushed on the table.,7,1
He attributed to a short circuit the fire.,10,0
I think Anita may have poisoned the meatballs which Sasha is gobbling down dumplings faster than I can reheat.,23,0
They have no and.,6,0
Stephen persuaded it to be easy to please Kim.,11,0
"Because never had Sir Thomas been so offended, even Mr Yates left.",15,0
I asked if you knew the answer.,9,1
The bicycle gave to me.,7,0
They can down.,5,0
They can door.,5,0
He blew out the candle.,7,1
The more carefully he knows a man that worded the letter the safer he'll be.,19,0
We asked him never to try to call us again.,12,1
Who did Kim work for and Sandy rely on Mary?,12,0
People are seething in the square.,9,0
John tried for Bill to play checkers.,9,0
Talkative and a bully entered.,8,0
The toast buttered with unsalted butter.,9,0
Like the ice cream.,6,0
The bell chimed the hour.,8,1
It was so awful a picture that I tore it up.,13,1
The children were in their rooms or happily.,10,0
"Us, we'll go together.",9,1
They represented Mary to the dean as a genuine linguist.,13,1
The teacher who the reporters expected that the principal would fire is a crusty old jerk.,19,1
"Fred likes eggplants, although he likes cabbage too.",12,1
To whom the book did you give.,9,0
Calvin admired himself in the mirror.,8,1
$5 will buy you a ticket.,9,1
Juliet says that Romeo lies to his parents a lot.,12,1
They came running over the hill and through the woods,11,1
It is Kim whom Sandy relies.,8,0
Amanda carried the package from Boston to New York.,11,1
I gave Jack a picture of myself.,9,1
"I've been wondering whether, but wouldn't positively want to state that.",18,1
to hurt his friends is stupid.,8,1
John saw Mary.,5,1
Oliver ascribed his longevity there.,7,0
Brown equipped Jones with a camera.,8,1
Brown presented Jones with a plaque.,8,1
The two boys looked up the high stairs.,10,1
Paula swatted the fly with the cloth.,10,1
Pat persuaded Leslie to be aggressive.,8,1
"We called my father, who had just turned 60, up.",16,0
The evidence that John found was more helpful than the one that Smith found.,16,0
"I don't plan to lock the door, no matter how fancy this hotel is.",19,1
Every man who said he would buy some salmon did buy some salmon.,15,1
Tessa sprained her ankle.,8,1
The person who never had he been so offended was Sir Thomas.,14,0
I have wanted to meet the man who spent so much money planning the assassination of Kennedy for many years.,22,1
They should have all sent Oedipus to Thebes,9,1
Doug removed the scratches from the tabletop.,9,1
Carla hit Bill on the back.,8,1
Jennifer craned her arm.,7,0
The children were in their rooms or happily.,10,0
What have you eaten?,6,1
John had carefully studied Russian.,7,1
It rains.,4,1
They made him to exhaustion.,7,0
We pulled ourselves free.,6,1
Rusty talked about himself only after Mary did talk about himself.,13,0
He was kicked by John.,7,1
I saw people playing there on the beach.,10,1
John seems will win.,6,0
Myron is making Suzie's claim that dead is better than red.,17,0
much bags is needed.,6,0
Hardly any of the citizens ever say anything.,11,1
He's a too reliable man.,9,0
"It isn't because Sue said anything bad about me that I'm angry, although she did say some bad things about me.",28,0
John placed him busy.,6,0
No one expected him to to win.,9,1
Mary didn't see almost every flower.,10,0
We listened to as little speech as possible.,10,0
Kim jogs on the hill.,8,1
Jennifer baked Idaho potatoes.,6,1
"John, to who and to whose friends that letter was addressed, is a fool.",18,1
The judge saddled the winner with a prize.,11,1
The package carried to New York.,8,0
Each of these stones has to be cut and polished.,12,1
I lifted the books.,6,1
much furniture is needed.,6,1
Pat handed Chris a note.,7,1
I wonder when and how often she went that day.,12,1
